OrderID,CustomerID,OrderDate,FulfillmentDate,OrderAmount,Status
8156,94,2024-09-15 03:46:37.852865,2024-08-24 03:46:37.877763,147.89,Cancelled
8157,51,2024-05-15 03:46:37.852865,2024-08-25 03:46:37.877763,128.69,Cancelled
8158,76,2024-04-16 03:46:37.852865,,871.99,Cancelled
8159,93,2024-03-05 03:46:37.852865,2024-08-28 03:46:37.877763,443.47,Pending
8160,87,2024-02-14 03:46:37.852865,,102.97,Fulfilled
8161,15,2024-03-13 03:46:37.852865,2024-08-25 03:46:37.877763,615.58,Fulfilled
8162,84,2024-03-10 03:46:37.852865,2024-09-02 03:46:37.877763,855.05,Pending
8163,28,2024-04-21 03:46:37.852865,2024-09-04 03:46:37.877763,471.16,Fulfilled
8164,35,2023-11-25 03:46:37.852865,2024-09-19 03:46:37.877763,363.67,Cancelled
8165,5,2023-10-29 03:46:37.852865,2024-08-27 03:46:37.877763,218.76,Pending
8166,71,2024-03-31 03:46:37.852865,,607.16,Cancelled
8167,33,2024-09-06 03:46:37.852865,2024-09-16 03:46:37.877763,980.8,Fulfilled
8168,88,2024-04-22 03:46:37.852865,2024-09-02 03:46:37.877763,55.72,Pending
8169,89,2024-09-04 03:46:37.852865,,937.72,Pending
8170,75,2024-03-26 03:46:37.852865,2024-08-30 03:46:37.877763,472.36,Cancelled
8171,49,2024-01-23 03:46:37.852865,,926.42,Fulfilled
8172,54,2024-09-13 03:46:37.852865,2024-09-14 03:46:37.877763,840.4,Pending
8173,67,2024-01-31 03:46:37.852865,2024-09-18 03:46:37.877763,36.01,Cancelled
8174,5,2023-11-30 03:46:37.852865,2024-09-07 03:46:37.877763,517.21,Fulfilled
8175,45,2024-03-11 03:46:37.852865,,18.68,Pending
8176,65,2023-11-21 03:46:37.852865,2024-09-02 03:46:37.877763,236.79,Cancelled
8177,28,2024-08-25 03:46:37.852865,2024-09-12 03:46:37.877763,270.33,Pending
8178,45,2024-02-26 03:46:37.852865,2024-08-27 03:46:37.877763,301.08,Fulfilled
8179,47,2024-05-18 03:46:37.852865,2024-09-18 03:46:37.877763,524.88,Cancelled
8180,95,2024-06-10 03:46:37.852865,,667.78,Cancelled
8181,52,2024-05-28 03:46:37.852865,2024-09-16 03:46:37.877763,767.13,Pending
8182,38,2023-10-29 03:46:37.852865,,642.1,Pending
8183,68,2024-08-07 03:46:37.852865,2024-09-12 03:46:37.877763,454.14,Pending
8184,64,2024-03-03 03:46:37.852865,2024-08-29 03:46:37.877763,884.98,Cancelled
8185,2,2024-02-19 03:46:37.852865,2024-09-16 03:46:37.877763,684.22,Cancelled
8186,11,2023-10-21 03:46:37.852865,2024-09-04 03:46:37.877763,311.24,Cancelled
8187,88,2024-06-27 03:46:37.852865,2024-09-05 03:46:37.877763,881.6,Fulfilled
8188,23,2024-08-30 03:46:37.852865,2024-09-08 03:46:37.877763,333.01,Cancelled
8189,34,2024-05-15 03:46:37.852865,2024-09-20 03:46:37.877763,106.7,Pending
8190,93,2024-06-20 03:46:37.852865,2024-08-24 03:46:37.877763,834.92,Fulfilled
8191,92,2023-11-29 03:46:37.852865,,616.73,Cancelled
8192,4,2024-09-05 03:46:37.852865,,781.74,Pending
8193,55,2024-03-13 03:46:37.852865,,913.67,Pending
8194,32,2024-08-14 03:46:37.852865,2024-09-08 03:46:37.877763,531.01,Cancelled
8195,97,2024-05-07 03:46:37.852865,2024-09-17 03:46:37.877763,784.88,Cancelled
8196,99,2024-06-10 03:46:37.852865,2024-08-23 03:46:37.877763,153.98,Pending
8197,39,2024-05-26 03:46:37.852865,2024-08-27 03:46:37.877763,541.15,Cancelled
8198,44,2023-12-23 03:46:37.852865,2024-08-23 03:46:37.877763,921.87,Pending
8199,83,2023-11-06 03:46:37.852865,2024-09-18 03:46:37.877763,690.65,Pending
8200,69,2024-01-30 03:46:37.852865,,360.82,Pending
8201,88,2024-09-19 03:46:37.852865,2024-09-08 03:46:37.877763,710.99,Cancelled
8202,80,2024-04-12 03:46:37.852865,2024-09-02 03:46:37.877763,38.98,Fulfilled
8203,72,2024-03-30 03:46:37.852865,2024-09-13 03:46:37.877763,396.32,Pending
8204,71,2024-03-08 03:46:37.852865,2024-08-27 03:46:37.877763,834.43,Pending
8205,25,2024-08-04 03:46:37.852865,2024-08-27 03:46:37.877763,729.29,Cancelled
8206,5,2024-02-03 03:46:37.852865,2024-09-04 03:46:37.877763,272.26,Pending
8207,72,2024-01-20 03:46:37.852865,2024-09-15 03:46:37.877763,497.41,Pending
8208,35,2024-07-21 03:46:37.852865,2024-09-20 03:46:37.877763,74.12,Cancelled
8209,70,2024-02-07 03:46:37.852865,2024-08-24 03:46:37.877763,149.59,Cancelled
8210,24,2024-02-25 03:46:37.852865,2024-08-25 03:46:37.877763,491.24,Fulfilled
8211,39,2023-11-10 03:46:37.852865,2024-09-09 03:46:37.877763,771.23,Cancelled
8212,15,2024-04-05 03:46:37.852865,2024-09-13 03:46:37.877763,562.53,Pending
8213,87,2024-01-12 03:46:37.852865,2024-08-29 03:46:37.877763,237.16,Cancelled
8214,17,2024-07-12 03:46:37.852865,,215.18,Pending
8215,93,2024-02-26 03:46:37.852865,2024-08-27 03:46:37.877763,995.97,Pending
8216,79,2024-05-10 03:46:37.852865,2024-08-29 03:46:37.877763,847.12,Pending
8217,82,2023-12-15 03:46:37.852865,2024-09-10 03:46:37.877763,448.07,Pending
8218,8,2023-10-06 03:46:37.852865,2024-08-25 03:46:37.877763,155.1,Cancelled
8219,20,2024-03-05 03:46:37.852865,2024-09-21 03:46:37.877763,184.49,Pending
8220,15,2023-11-02 03:46:37.852865,2024-09-02 03:46:37.877763,618.44,Pending
8221,78,2024-01-04 03:46:37.852865,,752.84,Cancelled
8222,32,2024-06-12 03:46:37.852865,2024-09-08 03:46:37.877763,954.82,Fulfilled
8223,14,2024-01-14 03:46:37.852865,2024-09-16 03:46:37.877763,265.64,Pending
8224,4,2024-05-23 03:46:37.852865,,375.82,Fulfilled
8225,28,2023-09-29 03:46:37.852865,2024-09-08 03:46:37.877763,733.26,Cancelled
8226,4,2024-03-14 03:46:37.852865,2024-09-11 03:46:37.877763,366.75,Cancelled
8227,51,2023-11-29 03:46:37.852865,,401.07,Cancelled
8228,28,2023-12-16 03:46:37.852865,2024-09-14 03:46:37.877763,100.27,Fulfilled
8229,1,2024-09-09 03:46:37.852865,2024-08-26 03:46:37.877763,72.94,Fulfilled
8230,88,2023-09-27 03:46:37.852865,2024-08-25 03:46:37.877763,160.14,Pending
8231,71,2024-07-05 03:46:37.852865,2024-09-14 03:46:37.877763,699.68,Cancelled
8232,45,2024-02-22 03:46:37.852865,2024-09-13 03:46:37.877763,513.07,Pending
8233,42,2024-09-02 03:46:37.852865,2024-09-15 03:46:37.877763,578.93,Fulfilled
8234,21,2024-01-03 03:46:37.852865,2024-08-25 03:46:37.877763,720.37,Cancelled
8235,24,2024-01-17 03:46:37.852865,2024-09-15 03:46:37.877763,779.93,Pending
8236,5,2023-09-28 03:46:37.852865,,265.97,Cancelled
8237,8,2024-08-01 03:46:37.852865,2024-09-03 03:46:37.877763,742.43,Fulfilled
8238,80,2024-01-15 03:46:37.852865,2024-09-08 03:46:37.877763,44.78,Cancelled
8239,83,2024-07-30 03:46:37.852865,2024-08-26 03:46:37.877763,682.37,Cancelled
8240,74,2024-07-18 03:46:37.852865,2024-08-26 03:46:37.877763,186.02,Cancelled
8241,2,2024-01-17 03:46:37.852865,2024-09-15 03:46:37.877763,12.72,Pending
8242,41,2024-08-08 03:46:37.852865,2024-08-28 03:46:37.877763,147.06,Pending
8243,88,2023-12-27 03:46:37.852865,2024-08-24 03:46:37.877763,844.29,Pending
8244,52,2024-09-08 03:46:37.852865,2024-09-13 03:46:37.877763,612.41,Fulfilled
8245,72,2024-06-02 03:46:37.852865,2024-08-26 03:46:37.877763,690.99,Cancelled
8246,55,2024-08-23 03:46:37.852865,2024-08-24 03:46:37.877763,201.56,Cancelled
8247,58,2024-03-16 03:46:37.852865,2024-08-26 03:46:37.877763,758.19,Pending
8248,44,2024-06-11 03:46:37.852865,2024-09-05 03:46:37.877763,461.33,Pending
8249,27,2024-01-31 03:46:37.852865,2024-09-06 03:46:37.877763,632.51,Cancelled
8250,11,2024-08-31 03:46:37.852865,,863.55,Cancelled
8251,98,2024-08-05 03:46:37.852865,2024-08-26 03:46:37.877763,702.12,Cancelled
8252,73,2024-02-23 03:46:37.852865,2024-08-28 03:46:37.877763,283.73,Cancelled
8253,11,2024-05-07 03:46:37.852865,,782.11,Pending
8254,50,2024-08-09 03:46:37.852865,,113.47,Fulfilled
8255,17,2024-03-05 03:46:37.852865,2024-08-25 03:46:37.877763,60.4,Cancelled
8256,75,2024-07-02 03:46:37.852865,2024-08-30 03:46:37.877763,301.24,Pending
8257,26,2024-03-06 03:46:37.852865,,16.91,Cancelled
8258,40,2024-06-19 03:46:37.852865,,587.87,Pending
8259,94,2023-10-11 03:46:37.852865,2024-08-27 03:46:37.877763,90.53,Pending
8260,38,2023-12-29 03:46:37.852865,,536.72,Cancelled
8261,65,2024-06-26 03:46:37.852865,2024-09-10 03:46:37.877763,845.27,Fulfilled
8262,43,2024-02-11 03:46:37.852865,,981.85,Cancelled
8263,22,2024-08-14 03:46:37.852865,2024-08-30 03:46:37.877763,233.01,Cancelled
8264,12,2024-08-16 03:46:37.852865,2024-09-01 03:46:37.877763,399.5,Pending
8265,61,2024-04-22 03:46:37.852865,2024-09-09 03:46:37.877763,354.13,Fulfilled
8266,34,2024-04-23 03:46:37.852865,,53.04,Pending
8267,46,2024-07-29 03:46:37.852865,2024-08-29 03:46:37.877763,740.5,Fulfilled
8268,33,2024-01-13 03:46:37.852865,2024-08-27 03:46:37.877763,154.07,Pending
8269,94,2024-06-13 03:46:37.852865,,562.6,Fulfilled
8270,20,2023-11-04 03:46:37.852865,2024-08-25 03:46:37.877763,226.1,Cancelled
8271,98,2024-07-21 03:46:37.852865,2024-09-13 03:46:37.877763,631.84,Pending
8272,4,2024-04-10 03:46:37.852865,2024-08-25 03:46:37.877763,122.13,Pending
8273,3,2024-01-14 03:46:37.852865,,255.96,Fulfilled
8274,79,2024-01-20 03:46:37.852865,2024-08-31 03:46:37.877763,374.93,Fulfilled
8275,29,2024-02-21 03:46:37.852865,,991.96,Fulfilled
8276,87,2023-10-13 03:46:37.852865,2024-09-16 03:46:37.877763,340.33,Cancelled
8277,29,2024-04-12 03:46:37.852865,,578.79,Cancelled
8278,32,2023-10-07 03:46:37.852865,2024-09-16 03:46:37.877763,398.94,Cancelled
8279,41,2024-03-25 03:46:37.852865,2024-09-19 03:46:37.877763,277.22,Fulfilled
8280,61,2023-11-22 03:46:37.852865,,836.48,Pending
8281,90,2023-10-17 03:46:37.852865,2024-08-28 03:46:37.877763,495.57,Fulfilled
8282,1,2023-12-08 03:46:37.852865,2024-09-05 03:46:37.877763,809.97,Fulfilled
8283,80,2024-01-15 03:46:37.852865,2024-08-23 03:46:37.877763,625.75,Pending
8284,76,2024-03-17 03:46:37.852865,2024-09-13 03:46:37.877763,921.91,Fulfilled
8285,65,2024-01-09 03:46:37.852865,2024-08-31 03:46:37.877763,89.46,Cancelled
8286,73,2024-03-01 03:46:37.852865,,688.45,Fulfilled
8287,40,2024-07-02 03:46:37.852865,2024-09-18 03:46:37.877763,213.83,Fulfilled
8288,37,2024-09-04 03:46:37.852865,,645.91,Cancelled
8289,82,2024-05-19 03:46:37.852865,2024-09-18 03:46:37.877763,78.49,Cancelled
8290,83,2024-05-31 03:46:37.852865,,827.15,Pending
8291,8,2023-12-25 03:46:37.852865,2024-09-07 03:46:37.877763,861.49,Pending
8292,32,2023-12-22 03:46:37.852865,2024-09-21 03:46:37.877763,863.37,Fulfilled
8293,36,2024-03-28 03:46:37.852865,,137.69,Cancelled
8294,9,2023-11-19 03:46:37.852865,2024-09-11 03:46:37.877763,599.59,Pending
8295,97,2024-05-29 03:46:37.852865,2024-09-09 03:46:37.877763,223.9,Pending
8296,48,2023-10-20 03:46:37.852865,2024-09-13 03:46:37.877763,80.46,Cancelled
8297,54,2024-07-07 03:46:37.852865,2024-08-23 03:46:37.877763,583.17,Cancelled
8298,85,2023-12-06 03:46:37.852865,2024-08-26 03:46:37.877763,861.53,Fulfilled
8299,86,2024-02-26 03:46:37.852865,2024-09-06 03:46:37.877763,64.2,Fulfilled
8300,20,2023-10-27 03:46:37.852865,,819.13,Fulfilled
8301,48,2024-07-12 03:46:37.852865,2024-09-01 03:46:37.877763,857.74,Cancelled
8302,47,2024-05-28 03:46:37.852865,2024-09-13 03:46:37.877763,52.55,Cancelled
8303,84,2023-10-30 03:46:37.852865,,222.73,Cancelled
8304,10,2024-03-04 03:46:37.852865,2024-09-19 03:46:37.877763,612.02,Pending
8305,77,2024-06-20 03:46:37.852865,,150.22,Pending
8306,40,2023-11-14 03:46:37.852865,,777.9,Pending
8307,90,2024-05-06 03:46:37.852865,2024-08-25 03:46:37.877763,333.46,Cancelled
8308,100,2024-01-26 03:46:37.852865,2024-09-08 03:46:37.877763,789.38,Cancelled
8309,68,2023-10-01 03:46:37.852865,2024-08-31 03:46:37.877763,598.05,Fulfilled
8310,13,2024-09-18 03:46:37.852865,2024-08-24 03:46:37.877763,222.36,Pending
8311,33,2023-11-21 03:46:37.852865,2024-08-29 03:46:37.877763,212.04,Fulfilled
8312,97,2023-09-29 03:46:37.852865,2024-08-28 03:46:37.877763,534.25,Pending
8313,89,2023-10-31 03:46:37.852865,,724.31,Fulfilled
8314,30,2024-08-17 03:46:37.852865,2024-09-03 03:46:37.877763,324.66,Pending
8315,23,2024-05-31 03:46:37.852865,2024-09-11 03:46:37.877763,978.63,Pending
8316,18,2024-08-22 03:46:37.852865,2024-08-26 03:46:37.877763,166.87,Pending
8317,72,2024-04-17 03:46:37.852865,2024-09-04 03:46:37.877763,520.38,Cancelled
8318,43,2024-01-18 03:46:37.852865,2024-09-07 03:46:37.877763,235.37,Pending
8319,66,2024-07-26 03:46:37.852865,2024-09-13 03:46:37.877763,26.45,Cancelled
8320,75,2024-01-30 03:46:37.852865,2024-08-26 03:46:37.877763,543.23,Fulfilled
8321,100,2024-01-05 03:46:37.852865,,410.24,Pending
8322,74,2024-09-07 03:46:37.852865,2024-09-05 03:46:37.877763,61.46,Pending
8323,14,2023-11-06 03:46:37.852865,2024-09-01 03:46:37.877763,386.91,Pending
8324,80,2024-09-08 03:46:37.852865,2024-08-25 03:46:37.877763,267.98,Cancelled
8325,89,2024-07-19 03:46:37.852865,2024-08-24 03:46:37.877763,508.99,Cancelled
8326,2,2024-04-24 03:46:37.852865,2024-09-01 03:46:37.877763,295.32,Fulfilled
8327,53,2024-01-17 03:46:37.852865,2024-09-17 03:46:37.877763,701.09,Pending
8328,57,2024-07-10 03:46:37.852865,2024-08-24 03:46:37.877763,118.12,Cancelled
8329,21,2024-03-16 03:46:37.852865,2024-09-19 03:46:37.877763,983.72,Cancelled
8330,76,2024-05-13 03:46:37.852865,2024-09-11 03:46:37.877763,274.54,Pending
8331,100,2024-09-19 03:46:37.852865,,918.66,Fulfilled
8332,95,2023-12-13 03:46:37.852865,2024-09-02 03:46:37.877763,811.68,Cancelled
8333,96,2023-12-04 03:46:37.852865,,284.31,Fulfilled
8334,54,2024-08-19 03:46:37.852865,2024-09-21 03:46:37.877763,191.12,Pending
8335,31,2024-07-27 03:46:37.852865,2024-09-12 03:46:37.877763,768.87,Fulfilled
8336,76,2024-04-26 03:46:37.852865,2024-09-04 03:46:37.877763,579.4,Cancelled
8337,29,2023-12-14 03:46:37.852865,,957.73,Cancelled
8338,19,2023-12-28 03:46:37.853862,,511.95,Pending
8339,63,2024-09-13 03:46:37.853862,2024-09-20 03:46:37.877763,21.23,Fulfilled
8340,41,2023-12-03 03:46:37.853862,2024-09-01 03:46:37.877763,687.15,Fulfilled
8341,75,2023-10-25 03:46:37.853862,2024-08-25 03:46:37.877763,973.88,Fulfilled
8342,51,2023-12-07 03:46:37.853862,2024-09-01 03:46:37.877763,591.51,Fulfilled
8343,79,2024-07-29 03:46:37.853862,2024-09-14 03:46:37.877763,158.02,Pending
8344,31,2024-08-07 03:46:37.853862,2024-09-06 03:46:37.877763,173.02,Pending
8345,23,2024-09-09 03:46:37.853862,2024-09-21 03:46:37.877763,235.44,Cancelled
8346,20,2024-05-17 03:46:37.853862,2024-08-28 03:46:37.877763,336.92,Fulfilled
8347,51,2024-04-30 03:46:37.853862,,229.88,Fulfilled
8348,68,2024-07-14 03:46:37.853862,2024-09-15 03:46:37.877763,463.99,Cancelled
8349,69,2024-06-20 03:46:37.853862,2024-09-09 03:46:37.877763,296.13,Fulfilled
8350,2,2023-11-10 03:46:37.853862,2024-08-30 03:46:37.877763,608.41,Cancelled
8351,44,2024-07-24 03:46:37.853862,2024-09-12 03:46:37.877763,111.9,Cancelled
8352,93,2023-10-04 03:46:37.853862,2024-09-08 03:46:37.877763,589.48,Fulfilled
8353,76,2023-11-13 03:46:37.853862,2024-08-26 03:46:37.877763,291.53,Pending
8354,15,2024-02-05 03:46:37.853862,2024-09-15 03:46:37.877763,692.53,Fulfilled
8355,100,2024-05-17 03:46:37.853862,,935.64,Cancelled
8356,61,2024-03-15 03:46:37.853862,2024-08-24 03:46:37.877763,606.84,Cancelled
8357,97,2024-04-09 03:46:37.853862,2024-08-24 03:46:37.877763,791.19,Pending
8358,83,2024-07-08 03:46:37.853862,2024-08-28 03:46:37.877763,533.57,Fulfilled
8359,67,2023-11-07 03:46:37.853862,2024-09-16 03:46:37.877763,557.54,Pending
8360,40,2024-08-09 03:46:37.853862,2024-08-29 03:46:37.877763,490.51,Pending
8361,14,2024-07-15 03:46:37.853862,2024-09-12 03:46:37.877763,906.55,Cancelled
8362,46,2024-04-21 03:46:37.853862,2024-09-06 03:46:37.877763,357.01,Cancelled
8363,70,2023-10-26 03:46:37.853862,2024-09-01 03:46:37.877763,246.53,Cancelled
8364,6,2024-05-09 03:46:37.853862,2024-09-06 03:46:37.877763,478.73,Cancelled
8365,52,2024-08-31 03:46:37.853862,2024-08-24 03:46:37.877763,999.86,Pending
8366,91,2024-03-12 03:46:37.853862,2024-09-05 03:46:37.877763,824.67,Pending
8367,39,2024-02-20 03:46:37.853862,2024-09-04 03:46:37.877763,905.51,Cancelled
8368,52,2024-04-13 03:46:37.853862,2024-08-31 03:46:37.877763,698.26,Pending
8369,59,2024-05-13 03:46:37.853862,2024-08-24 03:46:37.877763,185.5,Fulfilled
8370,46,2024-01-11 03:46:37.853862,2024-08-25 03:46:37.877763,295.79,Cancelled
8371,21,2024-03-26 03:46:37.853862,2024-09-03 03:46:37.877763,992.97,Cancelled
8372,55,2024-05-22 03:46:37.853862,2024-09-04 03:46:37.877763,345.49,Fulfilled
8373,17,2024-02-02 03:46:37.853862,2024-08-26 03:46:37.877763,166.64,Pending
8374,54,2023-12-20 03:46:37.853862,2024-09-02 03:46:37.877763,448.31,Cancelled
8375,52,2024-01-04 03:46:37.853862,,842.74,Pending
8376,22,2023-12-12 03:46:37.853862,2024-08-25 03:46:37.877763,400.64,Cancelled
8377,1,2024-07-14 03:46:37.853862,2024-09-06 03:46:37.877763,297.85,Cancelled
8378,76,2024-02-15 03:46:37.853862,2024-09-19 03:46:37.877763,951.65,Fulfilled
8379,74,2023-10-13 03:46:37.853862,2024-09-16 03:46:37.877763,304.27,Fulfilled
8380,30,2024-07-27 03:46:37.853862,2024-09-09 03:46:37.877763,69.51,Pending
8381,7,2024-06-23 03:46:37.853862,2024-09-01 03:46:37.877763,606.37,Cancelled
8382,61,2023-10-15 03:46:37.853862,2024-08-27 03:46:37.877763,972.79,Pending
8383,18,2024-04-04 03:46:37.853862,2024-09-12 03:46:37.877763,447.47,Fulfilled
8384,20,2024-06-29 03:46:37.853862,2024-08-27 03:46:37.877763,231.57,Fulfilled
8385,30,2024-03-21 03:46:37.853862,2024-09-06 03:46:37.877763,894.16,Cancelled
8386,47,2023-12-20 03:46:37.853862,2024-08-23 03:46:37.877763,107.4,Fulfilled
8387,61,2024-07-28 03:46:37.853862,2024-09-08 03:46:37.877763,247.36,Fulfilled
8388,14,2024-07-30 03:46:37.853862,2024-09-16 03:46:37.877763,225.87,Cancelled
8389,42,2023-11-22 03:46:37.853862,,382.47,Cancelled
8390,50,2024-08-31 03:46:37.853862,2024-09-18 03:46:37.877763,478.75,Fulfilled
8391,80,2024-03-26 03:46:37.853862,2024-09-01 03:46:37.877763,919.89,Cancelled
8392,27,2023-11-18 03:46:37.853862,2024-08-26 03:46:37.877763,321.75,Cancelled
8393,54,2024-08-14 03:46:37.853862,2024-09-02 03:46:37.877763,697.47,Fulfilled
8394,71,2024-04-25 03:46:37.853862,,662.79,Pending
8395,10,2024-01-13 03:46:37.853862,2024-09-13 03:46:37.877763,874.23,Cancelled
8396,26,2024-06-02 03:46:37.853862,,653.77,Fulfilled
8397,57,2024-01-14 03:46:37.853862,,787.27,Pending
8398,27,2024-07-31 03:46:37.853862,,388.31,Fulfilled
8399,25,2024-06-03 03:46:37.853862,2024-09-18 03:46:37.877763,179.71,Pending
8400,34,2024-06-13 03:46:37.853862,2024-08-23 03:46:37.877763,56.5,Pending
8401,70,2024-01-11 03:46:37.853862,,379.84,Fulfilled
8402,15,2024-01-26 03:46:37.853862,,483.98,Fulfilled
8403,13,2024-04-14 03:46:37.853862,2024-09-08 03:46:37.877763,375.62,Cancelled
8404,97,2024-01-21 03:46:37.853862,2024-09-10 03:46:37.877763,152.77,Cancelled
8405,62,2023-11-13 03:46:37.853862,2024-08-30 03:46:37.877763,323.59,Pending
8406,50,2023-11-14 03:46:37.853862,2024-08-30 03:46:37.877763,591.4,Cancelled
8407,94,2024-08-11 03:46:37.853862,2024-09-03 03:46:37.877763,143.63,Cancelled
8408,90,2024-03-30 03:46:37.853862,2024-09-13 03:46:37.877763,68.61,Fulfilled
8409,5,2024-01-01 03:46:37.853862,2024-09-16 03:46:37.877763,365.9,Pending
8410,80,2024-02-13 03:46:37.853862,2024-08-28 03:46:37.877763,124.9,Pending
8411,82,2023-11-04 03:46:37.853862,2024-09-08 03:46:37.877763,982.33,Pending
8412,38,2023-10-31 03:46:37.853862,,80.15,Pending
8413,17,2024-07-14 03:46:37.853862,,936.09,Fulfilled
8414,93,2024-05-15 03:46:37.853862,2024-09-10 03:46:37.877763,766.32,Fulfilled
8415,95,2024-02-15 03:46:37.853862,2024-09-05 03:46:37.877763,136.25,Cancelled
8416,46,2023-11-16 03:46:37.853862,2024-09-19 03:46:37.877763,783.96,Cancelled
8417,62,2023-11-21 03:46:37.853862,2024-09-17 03:46:37.877763,276.64,Fulfilled
8418,91,2023-10-04 03:46:37.853862,2024-08-28 03:46:37.877763,411.44,Cancelled
8419,95,2024-06-30 03:46:37.853862,2024-08-30 03:46:37.877763,83.51,Pending
8420,84,2024-05-08 03:46:37.853862,2024-09-21 03:46:37.877763,823.64,Cancelled
8421,46,2023-12-26 03:46:37.853862,2024-09-09 03:46:37.877763,780.68,Pending
8422,43,2024-04-21 03:46:37.853862,2024-09-07 03:46:37.877763,501.5,Pending
8423,54,2024-01-25 03:46:37.853862,2024-08-23 03:46:37.877763,533.22,Fulfilled
8424,66,2023-09-29 03:46:37.853862,2024-09-14 03:46:37.877763,112.42,Cancelled
8425,11,2024-09-04 03:46:37.853862,,378.9,Cancelled
8426,48,2024-01-18 03:46:37.853862,,380.81,Fulfilled
8427,96,2023-11-24 03:46:37.853862,2024-09-01 03:46:37.877763,937.59,Pending
8428,6,2024-04-09 03:46:37.853862,2024-08-29 03:46:37.877763,614.51,Cancelled
8429,16,2024-01-14 03:46:37.853862,2024-09-18 03:46:37.877763,309.37,Fulfilled
8430,26,2024-09-08 03:46:37.853862,2024-09-05 03:46:37.877763,300.73,Pending
8431,35,2024-03-22 03:46:37.853862,,967.55,Cancelled
8432,63,2023-11-15 03:46:37.853862,2024-09-16 03:46:37.877763,444.17,Pending
8433,85,2024-01-27 03:46:37.853862,2024-09-06 03:46:37.877763,734.66,Fulfilled
8434,66,2023-12-03 03:46:37.853862,2024-09-13 03:46:37.877763,122.67,Pending
8435,35,2023-11-03 03:46:37.853862,2024-09-08 03:46:37.877763,31.44,Fulfilled
8436,42,2024-03-03 03:46:37.853862,2024-08-31 03:46:37.877763,424.83,Pending
8437,35,2024-04-03 03:46:37.853862,2024-09-21 03:46:37.877763,957.89,Pending
8438,1,2024-06-07 03:46:37.853862,2024-09-03 03:46:37.877763,192.44,Fulfilled
8439,21,2024-05-17 03:46:37.853862,2024-09-01 03:46:37.877763,221.7,Fulfilled
8440,6,2024-09-17 03:46:37.853862,2024-09-19 03:46:37.877763,381.61,Cancelled
8441,82,2024-02-25 03:46:37.853862,2024-08-28 03:46:37.877763,991.55,Cancelled
8442,19,2023-10-22 03:46:37.853862,2024-09-07 03:46:37.877763,274.05,Pending
8443,31,2024-06-02 03:46:37.853862,2024-08-31 03:46:37.877763,69.06,Pending
8444,10,2023-11-20 03:46:37.853862,2024-09-20 03:46:37.877763,366.2,Cancelled
8445,11,2024-02-14 03:46:37.853862,2024-09-14 03:46:37.877763,401.54,Pending
8446,54,2024-04-02 03:46:37.853862,,896.54,Pending
8447,13,2024-06-08 03:46:37.853862,2024-09-20 03:46:37.877763,733.64,Fulfilled
8448,4,2023-12-21 03:46:37.853862,2024-09-13 03:46:37.877763,717.59,Fulfilled
8449,82,2024-02-02 03:46:37.853862,2024-09-01 03:46:37.877763,322.22,Pending
8450,62,2024-03-29 03:46:37.853862,2024-09-19 03:46:37.877763,885.68,Fulfilled
8451,32,2023-11-17 03:46:37.853862,2024-08-31 03:46:37.877763,590.61,Cancelled
8452,40,2024-03-12 03:46:37.853862,2024-09-11 03:46:37.877763,194.69,Fulfilled
8453,8,2024-04-24 03:46:37.853862,2024-08-23 03:46:37.877763,505.65,Pending
8454,98,2024-08-01 03:46:37.853862,2024-09-06 03:46:37.877763,126.44,Pending
8455,56,2024-03-19 03:46:37.853862,,105.76,Fulfilled
8456,32,2024-03-16 03:46:37.853862,2024-08-23 03:46:37.877763,110.59,Pending
8457,26,2024-01-13 03:46:37.853862,2024-08-31 03:46:37.877763,991.43,Cancelled
8458,90,2024-05-05 03:46:37.853862,2024-09-20 03:46:37.877763,584.81,Pending
8459,85,2023-12-11 03:46:37.853862,2024-08-25 03:46:37.877763,682.12,Pending
8460,25,2024-08-08 03:46:37.853862,2024-08-31 03:46:37.877763,69.92,Pending
8461,36,2024-01-17 03:46:37.853862,2024-09-20 03:46:37.877763,276.08,Cancelled
8462,89,2024-01-23 03:46:37.853862,2024-09-12 03:46:37.877763,120.09,Pending
8463,13,2024-07-13 03:46:37.853862,2024-08-27 03:46:37.877763,458.5,Fulfilled
8464,17,2024-07-15 03:46:37.853862,2024-09-12 03:46:37.877763,598.84,Fulfilled
8465,59,2024-07-26 03:46:37.853862,2024-09-10 03:46:37.877763,392.51,Fulfilled
8466,89,2024-09-16 03:46:37.853862,2024-09-03 03:46:37.877763,743.59,Pending
8467,91,2023-10-04 03:46:37.853862,2024-09-18 03:46:37.877763,818.21,Pending
8468,24,2024-09-06 03:46:37.853862,2024-09-06 03:46:37.877763,303.4,Pending
8469,87,2024-04-16 03:46:37.853862,,355.34,Fulfilled
8470,4,2024-01-13 03:46:37.853862,2024-09-19 03:46:37.877763,409.66,Pending
8471,32,2023-10-06 03:46:37.853862,2024-09-07 03:46:37.877763,742.18,Pending
8472,30,2024-07-23 03:46:37.853862,2024-08-23 03:46:37.877763,404.74,Fulfilled
8473,93,2023-12-01 03:46:37.853862,2024-09-05 03:46:37.877763,521.12,Fulfilled
8474,36,2024-08-17 03:46:37.853862,2024-09-04 03:46:37.877763,988.16,Fulfilled
